placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person,Date:Median_Income_Household,Value:Median_Income_Household,Source:Median_Income_Household,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
zip/14486,14486,2022,255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,88958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14487,14487,2022,5661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14489,14489,2022,7054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14504,14504,2022,1534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14505,14505,2022,4896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14506,14506,2022,700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,67969,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14507,14507,2022,1054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14510,14510,2022,4778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14511,14511,2022,385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,71591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14513,14513,2022,13835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,58595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14514,14514,2022,5899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14515,14515,2022,138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,50250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14516,14516,2022,2505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14517,14517,2022,2776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,56809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14521,14521,2022,3366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14522,14522,2022,9575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78716,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14525,14525,2022,2536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14526,14526,2022,19738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,107557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14527,14527,2022,12870,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,62159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33073,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14529,14529,2022,48,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2017,111302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14530,14530,2022,6498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14532,14532,2022,3849,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66964,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14533,14533,2022,1822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,66767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,40722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14537,14537,2022,117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53224,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14539,14539,2022,187,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,187614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14541,14541,2022,3660,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,76528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14542,14542,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,60714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,35769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14543,14543,2022,3217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,112568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14544,14544,2022,2157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,65882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14545,14545,2022,108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,98375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14546,14546,2022,4920,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,42953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14548,14548,2022,4042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,74428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39864,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14549,14549,2022,390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,53150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,52875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14550,14550,2022,1233,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14551,14551,2022,4956,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,54050,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14555,14555,2022,1203,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,72885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14556,14556,2022,1184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,,,,2022,10817,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14557,14557,2022,121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14559,14559,2022,18375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,89939,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14560,14560,2022,2202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35983,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14561,14561,2022,2382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,86875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,41477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14568,14568,2022,6349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,100491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14569,14569,2022,6387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57309,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14571,14571,2022,1306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,70598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14580,14580,2022,54520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,90799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,47604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14585,14585,2022,156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14586,14586,2022,12720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,115625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14588,14588,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2019,88646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2020,36875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14589,14589,2022,7838,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,85609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14590,14590,2022,5123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14591,14591,2022,1573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,73194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14592,14592,2022,113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2021,29858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14604,14604,2022,2682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,60365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14605,14605,2022,11348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14606,14606,2022,27736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,55346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14607,14607,2022,17319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,53281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14608,14608,2022,12470,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14609,14609,2022,41134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,34023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14610,14610,2022,14033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,78378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14611,14611,2022,17753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14612,14612,2022,35265,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,75648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39346,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14613,14613,2022,15132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14614,14614,2022,1126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,61641,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14615,14615,2022,18393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/14616,14616,2022,27250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,63643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
